DocumentNumber,JournalDate,PostedToGL,AccountCode,AccountDescription,OrgCode,OrgName,ProjectOrg,Project,Task,Category,BaseCostElement,CostElement,CustomVendor,Person,SecureDocumentType,SecureDocumentNumber,ItemDate,Quantity,BillingCurrency,Rate,DebitInBillingCurrency,CreditInBillingCurrency,ExtractDate
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,6/1/2020,,USD,,0.00,271.05,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,7/1/2020,,USD,,0.00,283.37,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Business Analyst,Direct Labor,Overhead Client Site.,,"User7, Carla",,,8/1/2020,,USD,,0.00,258.73,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,10/1/2019,73.60,USD,31.34783,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,11/1/2019,67.20,USD,34.33333,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,12/1/2019,70.40,USD,32.77273,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,1/1/2020,73.60,USD,28.27451,0.00,2081.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,2/1/2020,64.00,USD,36.05,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,3/1/2020,70.40,USD,32.77273,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,4/1/2020,70.40,USD,32.77273,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,5/1/2020,67.20,USD,34.33333,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,6/1/2020,70.40,USD,32.77273,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,7/1/2020,73.60,USD,28.27451,0.00,2081.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Direct Labor,,"User1, Carmine",,,8/1/2020,67.20,USD,34.33333,0.00,2307.20,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,10/1/2019,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,11/1/2019,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,12/1/2019,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,1/1/2020,,USD,,0.00,104.05,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,2/1/2020,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,3/1/2020,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,4/1/2020,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,5/1/2020,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,6/1/2020,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,7/1/2020,,USD,,0.00,104.05,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fee on Total Labor,,"User1, Carmine",,,8/1/2020,,USD,,0.00,115.36,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,10/1/2019,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,11/1/2019,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,12/1/2019,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,1/1/2020,,USD,,0.00,697.14,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,2/1/2020,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,3/1/2020,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,4/1/2020,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,5/1/2020,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,6/1/2020,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,7/1/2020,,USD,,0.00,697.14,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Fringe Client Site,,"User1, Carmine",,,8/1/2020,,USD,,0.00,772.91,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,10/1/2019,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,11/1/2019,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,12/1/2019,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,1/1/2020,,USD,,0.00,301.51,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,2/1/2020,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,3/1/2020,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,4/1/2020,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,5/1/2020,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,6/1/2020,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,7/1/2020,,USD,,0.00,301.51,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,G&A,,"User1, Carmine",,,8/1/2020,,USD,,0.00,334.28,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,10/1/2019,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,11/1/2019,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,12/1/2019,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,1/1/2020,,USD,,0.00,177.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,2/1/2020,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,3/1/2020,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,4/1/2020,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,5/1/2020,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,6/1/2020,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,7/1/2020,,USD,,0.00,177.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-1-DOD,100.10.BYR,,*Project Manager,Direct Labor,Overhead Client Site.,,"User1, Carmine",,,8/1/2020,,USD,,0.00,197.13,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,8/3/2020,8.00,USD,450,0.00,3600.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,8/12/2020,8.00,USD,450,0.00,3600.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,8/18/2020,8.00,USD,450,0.00,3600.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"CFO, Fran M.",TS,,8/28/2020,8.00,USD,450,0.00,3600.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/1/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/2/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/3/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/4/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/5/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/6/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/7/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/8/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/9/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/10/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/11/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/12/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/16/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/17/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/18/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/19/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/20/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/21/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/22/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/23/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/24/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/25/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/26/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"Controller, Frank T.",TS,,8/28/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/4/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/7/2020,10.00,USD,163.1,0.00,1631.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/12/2020,10.00,USD,163.1,0.00,1631.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/13/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/15/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/19/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/23/2020,10.00,USD,163.1,0.00,1631.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/27/2020,10.00,USD,163.1,0.00,1631.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/29/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Program Manager,Direct Labor,,,"User5, Clark A.",TS,,8/31/2020,8.00,USD,163.1,0.00,1304.80,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/2/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/3/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/4/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/5/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/6/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/7/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/8/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/9/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/10/2020,8.00,USD,300,0.00,2400.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/17/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/18/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/19/2020,10.00,USD,300,0.00,3000.00,
0000000279,8/31/2020,Y,40.01.01,Revenue - Government,OPS.CS,Consulting Services,CUST-2-CIV,6.SPACE-STATION-BYR,1. Requirements,GSA-Subject Matter Expert 1,Direct Labor,,,"User1, David",TS,,8/20/2020,10.00,USD,300,0.00,3000.00,
